p_date	p_time	clientip	host	reqmethod	useragent	resconttype	duration	username	webcat	referer	respcode	uriport	uripath	uriquery	serverip	scbytes	csbytes	fulluri	word	score	uri_rep	uri_sev	respcode_name	network_context	hash
2016-07-07	12:56:19	10.19.152.145	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	8	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/CodeSignPCA2.crl	-	10.7.210.157	289	295	crl.microsoft.com/pki/crl/products/CodeSignPCA2.crl	1_10_2_1_5_5_1_0	2.29E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		99c2a89c1f3aebc0bd36e15124ba950212
2016-07-07	12:56:19	10.9.26.77	d.pzkysq.pink	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/bmp	8	-	Placeholders	http://www.cnet.com/news/board-a-star-trek-dating-site-and-find-someone-worf-falling-for/	200	80	/ads.bmp	?z=136034789	10.7.210.157	632	432	d.pzkysq.pink/ads.bmp?z=136034789	0_10_8_1_3_5_1_0	2.29E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4bd18af629ed13d2d4602208b28956db12
2016-07-07	12:56:19	10.27.128.86	58.211.179.124	QUIT	-	-	199	-	none	-	0	21	/	-	10.7.210.157	0	0	58.211.179.124	1_10_1_1_5_5_1_0	2.29E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	0		5620f2899ca9e2f2e60ff2aa7a1a1c2812
2016-07-07	12:56:19	10.7.210.144	-	unknown	-	-	1	-	-	-	0	0	/	-	10.7.210.157	0	0	-	1_10_2_5_2_5_1_0	2.29E-07	gti:Unverified:-1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	0		f3a15693705c25b4eaec9cc9a0d7f4e312
2016-07-07	12:56:19	10.3.91.216	quickmap.dot.ca.gov	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/vnd.google-earth.kml+xml	107	-	Government/Legal	http://quickmap.dot.ca.gov/	200	80	/data/cc.kml	?key=0.150532835861668	10.7.210.157	3873	640	quickmap.dot.ca.gov/data/cc.kml?key=0.150532835861668	1_10_4_1_3_5_1_0	2.29E-07	gti:Minimal:1:Public Information|Information/Communication;Government/Military|Society/Education/Religion::fb:UNKNOWN:-1	0	OK		f89aff698032eccad68dd96d2bdffe0a12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20567	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20567	1_10_3_5_3_5_1_0	2.29E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		0425505ccaceaccd33172740a0d97fd812
2016-07-07	12:56:19	10.27.128.86	58.211.179.124	OPEN	-	-	47	-	none	-	0	21	/	-	10.7.210.157	0	0	58.211.179.124	1_2_3_0_1_5_1_0	2.30E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	0		5620f2899ca9e2f2e60ff2aa7a1a1c2812
2016-07-07	12:56:19	10.19.152.145	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	8	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/WinPCA.crl	-	10.7.210.157	290	290	crl.microsoft.com/pki/crl/products/WinPCA.crl	1_10_2_5_2_5_1_0	2.30E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		b0130e3a231a5d1fef62694540b5f46612
2016-07-07	12:56:19	137.102.230.54	96.17.15.190	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	http://www.amazon.com/gp/product/B00R6Y882A/ref=aiv_ply_inst_ctf_tv?ie=UTF8&downloadBox=1&redirect=true&ref_=dv_dp_ep8	200	80	/idle/WUtmdz02zSLBif9Z/3385	-	10.7.210.157	245	479	96.17.15.190/idle/WUtmdz02zSLBif9Z/3385	0_10_8_1_2_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		9b30de7aef7d3a94eed842a8ed22557a12
2016-07-07	12:56:19	137.102.230.69	pl.yumenetworks.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/x-shockwave-flash	305	-	Business/Economy;Web Ads/Analytics	http://www.wunderground.com/q/zmw:01420.1.99999	200	80	/include/advertiser/vast2_as3.swf	?yume_feed_url=http%3A%2F%2Frtr.innovid.com%2Fr1.54b0296891b3d0.87419223%3Bcb%3D322547778603454595%26yume_xml_timeout%3D10000%26yume_ad_timeout%3D10000&vpaid=false&yume_max_wrappers=3&yume_max_trackers=50&yume_vast_type=linear&yume_ad_start_time=0&yume_ad_duration=2:46:40&yume_hit_tracker=true	10.7.210.157	85384	901	pl.yumenetworks.com/include/advertiser/vast2_as3.swf?yume_feed_url=http%3A%2F%2Frtr.innovid.com%2Fr1.54b0296891b3d0.87419223%3Bcb%3D322547778603454595%26yume_xml_timeout%3D10000%26yume_ad_timeout%3D10000&vpaid=false&yume_max_wrappers=3&yume_max_trackers=50&yume_vast_type=linear&yume_ad_start_time=0&yume_ad_duration=2:46:40&yume_hit_tracker=true	1_10_3_5_3_5_1_0	2.30E-07	gti:Minimal:1:Business|Business/Services;Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		4cb0b8acba0ffdb4b7faec637fd3c73312
2016-07-07	12:56:19	10.88.178.102	ocsp.verisign.com	GET	Microsoft-CryptoAPI/6.1	application/ocsp-response	108	-	Non-Viewable/Infrastructure	-	200	80	/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD%2BOyl%2B0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCEGxZ76nhAOEO4wa6j%2BApJVk%3D	-	10.7.210.157	2187	267	ocsp.verisign.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD%2BOyl%2B0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCEGxZ76nhAOEO4wa6j%2BApJVk%3D	1_10_1_5_4_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		1e60bf909f6d25dbaff71342dfd1289e12
2016-07-07	12:56:19	10.3.91.216	quickmap.dot.ca.gov	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/vnd.google-earth.kml+xml	166	-	Government/Legal	http://quickmap.dot.ca.gov/	200	80	/data/chp.kml	?key=0.9866907519754022	10.7.210.157	15811	642	quickmap.dot.ca.gov/data/chp.kml?key=0.9866907519754022	1_2_1_0_1_5_1_0	2.30E-07	gti:Minimal:1:Public Information|Information/Communication;Government/Military|Society/Education/Religion::fb:UNKNOWN:-1	0	OK		860d91da55ca4a1c31ad6a3f015a7bd512
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	22	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20568	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20568	0_6_9_0_1_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		c5b8af7a29777d57528d2d0f5083fc4212
2016-07-07	12:56:19	10.19.152.145	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	8	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/MicrosoftTimeStampPCA.crl	-	10.7.210.157	289	304	crl.microsoft.com/pki/crl/products/MicrosoftTimeStampPCA.crl	1_10_6_1_0_5_1_0	2.30E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		68c7f87bac4f29f1002156dcb6cd427d12
2016-07-07	12:56:19	10.254.14.172	b.voicefive.com	GET	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0	-	17	-	Business/Economy	http://www.nfl.com/	204	80	/b	?c1=4&c2=p304487051&c3=115113837&c4=61241191&c5=1&c6=29&c7=thu%20jan%2022%2019%3A26%3A11%202015&c8=http%3A%2F%2Fwww.nfl.com%2F&c9=&c10=&c15=&c11=1873526&c12=8513278&c13=728x90&c14=14617400&c16=dcm&1425214578167	10.7.210.157	281	3852	b.voicefive.com/b?c1=4&c2=p304487051&c3=115113837&c4=61241191&c5=1&c6=29&c7=thu%20jan%2022%2019%3A26%3A11%202015&c8=http%3A%2F%2Fwww.nfl.com%2F&c9=&c10=&c15=&c11=1873526&c12=8513278&c13=728x90&c14=14617400&c16=dcm&1425214578167	0_10_9_1_2_5_1_0	2.30E-07	gti:Minimal:1:Business|Business/Services;Sports|Lifestyle::fb:UNKNOWN:-1	0	No Content		23fffc6a082b4c9c60691eab43fa247412
2016-07-07	12:56:19	10.24.44.3	r.turn.com	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	12	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	330	r.turn.com	1_10_4_1_5_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4069ee845986783e0d0de5ed9300199612
2016-07-07	12:56:19	10.3.91.216	quickmap.dot.ca.gov	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	application/vnd.google-earth.kml+xml	251	-	Government/Legal	http://quickmap.dot.ca.gov/	200	80	/data/cctv.kml	?key=0.6349567745346576	10.7.210.157	28487	643	quickmap.dot.ca.gov/data/cctv.kml?key=0.6349567745346576	1_10_3_1_3_5_1_0	2.30E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		116a691bd5eefe0ac1608807dd328bee12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	7	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20569	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20569	1_10_8_1_2_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		5c7378b58c634ca77f476d4f1e0fcebe12
2016-07-07	12:56:19	10.19.152.145	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	8	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/microsoftrootcert.crl	-	10.7.210.157	290	301	crl.microsoft.com/pki/crl/products/microsoftrootcert.crl	0_10_4_1_3_5_1_0	2.30E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		1950b2a07d61400a8644d793c4b985a512
2016-07-07	12:56:19	10.21.59.39	pubads.g.doubleclick.net	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	text/html	17	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	200	80	/pagead/adview	?ai=C8xqvcQzzVIeICcGJlAKot4DoBv7TmbcGnprfmK8BwI23ARABIABgyYb6i8yk1BmCARdjYS1wdWItMjQwMDgzMzg4MzU3NDkwOaAB0JTA8wPIAQngAgCoAwGYBACqBPoBT9C2k6Y8amjhRQ04QCqNsDIzUyAPT4ChviFKa3qxGXRAZVKyxVgC-06ZFebzzDi9XxBGe6wYvIJFplKn4l0kWCWQqdRTNq-Pghg_e1w3_GGCumuB6YHEFcc4jXCGtnm8cRq90UhU-BSV93i7QqCmd_a5uwBapYUf20lKgFzQk2oXYcaSBvf3RAj486zzDhW048DU6My_3vlcE7qOQituA7u_PXyRiPbw80wpQjry47bz9VFGyreb8UaKO0F_gUzEly2-aApG8tXzWKJj3UyUECfDXWnBSsF62Kcc98krqco5HpmQrBtrvWBa42Orx04ylSm91QsfjlxyLuAEAYAG3_jo_I2ttKdZoAYh2AcA&sigh=F4HBurSmwQI&vis=0	10.7.210.157	483	1098	pubads.g.doubleclick.net/pagead/adview?ai=C8xqvcQzzVIeICcGJlAKot4DoBv7TmbcGnprfmK8BwI23ARABIABgyYb6i8yk1BmCARdjYS1wdWItMjQwMDgzMzg4MzU3NDkwOaAB0JTA8wPIAQngAgCoAwGYBACqBPoBT9C2k6Y8amjhRQ04QCqNsDIzUyAPT4ChviFKa3qxGXRAZVKyxVgC-06ZFebzzDi9XxBGe6wYvIJFplKn4l0kWCWQqdRTNq-Pghg_e1w3_GGCumuB6YHEFcc4jXCGtnm8cRq90UhU-BSV93i7QqCmd_a5uwBapYUf20lKgFzQk2oXYcaSBvf3RAj486zzDhW048DU6My_3vlcE7qOQituA7u_PXyRiPbw80wpQjry47bz9VFGyreb8UaKO0F_gUzEly2-aApG8tXzWKJj3UyUECfDXWnBSsF62Kcc98krqco5HpmQrBtrvWBa42Orx04ylSm91QsfjlxyLuAEAYAG3_jo_I2ttKdZoAYh2AcA&sigh=F4HBurSmwQI&vis=0	0_6_9_0_1_5_1_0	2.30E-07	gti:Unverified:-1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		284e301eddfcf159cad5ef53a112d08c12
2016-07-07	12:56:19	10.24.44.3	secure.leadback.advertising.com	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	27	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	372	secure.leadback.advertising.com	1_10_1_1_5_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		741079966b800feba58ebd1adf8703dd12
2016-07-07	12:56:19	10.7.130.175	dhq.damballa.com	CONNECT	-	-	88	-	Technology/Internet	-	200	443	/	-	10.7.210.157	39	69	dhq.damballa.com	0_10_10_5_4_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		c0aa6e11b79bf57dbcef7b23befe0bc612
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	24	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20570	-	10.7.210.157	20073	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20570	0_10_3_5_5_5_1_0	2.30E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4e483a2cbd08cdf25150017c9f42746212
2016-07-07	12:56:19	10.3.37.245	8.27.248.139	POST	Shockwave Flash	application/x-fcs	521	-	Audio/Video Clips	http://www.hulu.com/watch/756606	200	80	/idle/y2qmVWkoRBNLG1YZ/479	-	10.7.210.157	245	390	8.27.248.139/idle/y2qmVWkoRBNLG1YZ/479	1_10_2_1_5_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		6de9dd58d759b7275ac1d7683bf44f1b12
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/send/eNbmVWkswmxUSJzZ/20571	-	10.7.210.157	245	398	4.27.8.21/send/eNbmVWkswmxUSJzZ/20571	0_10_8_1_2_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		5aa0973860b9fcc44bc4db91d6f0edf412
2016-07-07	12:56:19	10.24.44.3	usaa.netmng.com	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	13	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	340	usaa.netmng.com	0_10_10_1_0_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		0795ee50ba3bfb1671eae6522a198cea12
2016-07-07	12:56:19	10.24.44.3	g.msn.com	CONNECT	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0E; .NET4.0C; InfoPath.3)	-	10	-	Web Ads/Analytics	-	200	443	/	-	10.7.210.157	39	328	g.msn.com	0_10_9_5_5_5_1_0	2.31E-07	gti:Minimal:1:General News|Information/Communication::fb:UNKNOWN:-1	0	OK		40c8016b5b3ab579dd42392e369e5e7212
2016-07-07	12:56:19	10.7.202.61	96.17.15.183	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/GLGmdz02ySLtCU8Z/239	-	10.7.210.157	245	446	96.17.15.183/idle/GLGmdz02ySLtCU8Z/239	1_10_10_1_0_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		4efad0f0092332ae84b2bf88d368618612
2016-07-07	12:56:19	10.21.59.39	inw-1179.inw-rtb1.rfihub.com	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	image/gif	66	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	200	80	/adb.gif	?ms=&ri=b2b339626612be0a9a95cf37048cd5dc&po=19&ra=2145772450.5416194078268396	10.7.210.157	255	4198	inw-1179.inw-rtb1.rfihub.com/adb.gif?ms=&ri=b2b339626612be0a9a95cf37048cd5dc&po=19&ra=2145772450.5416194078268396	0_10_10_5_4_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		7a755da43c0e89de547ad5dec5a8d37612
2016-07-07	12:56:19	10.236.198.13	st.dynamicyield.com	GET	"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	text/javascript;%20charset=utf-8	96	-	Web Ads/Analytics	"http://www.ynet.co.il/home/0	7340	L-184	00.html"	200	80	/ast	?sec=8765235&l=section	10.7.210.157	8549	636	st.dynamicyield.com/ast?sec=8765235&l=section	1_2_10_0_1_5_1_0	2.31E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		f32caa6d2053cf78c8eca0fcd3c2874c12
2016-07-07	12:56:19	10.254.77.4	crl.microsoft.com	GET	Microsoft-CryptoAPI/6.1	application/pkix-crl	7	-	Non-Viewable/Infrastructure	-	304	80	/pki/crl/products/tspca.crl	-	10.7.210.157	289	288	crl.microsoft.com/pki/crl/products/tspca.crl	1_10_3_1_3_5_1_0	2.31E-07	gti:Minimal:1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		9acd5507a3441d2ab268b560fec6ad9012
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20572	-	10.7.210.157	245	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20572	0_10_8_1_0_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		f74bdb8f33b545819ed8c343927eea0212
2016-07-07	12:56:19	10.21.59.39	cdn.doubleverify.com	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	application/x-javascript	41	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	200	80	/dvbs_src.js	?ctx=1000798&cmp=8270457&plc=111622580&sid=1123168&dvregion=0&unit=300x250	10.7.210.157	14697	551	cdn.doubleverify.com/dvbs_src.js?ctx=1000798&cmp=8270457&plc=111622580&sid=1123168&dvregion=0&unit=300x250	0_10_4_5_5_5_1_0	2.31E-07	gti:Unverified:-1:Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		120108017cd48586ba22c17d3ee60a2612
2016-07-07	12:56:19	10.7.202.61	96.17.15.172	POST	Shockwave Flash	application/x-fcs	519	-	Audio/Video Clips	http://www.espncricinfo.com/icc-cricket-world-cup-2015/content/story/839239.html	200	80	/idle/CjGmdz02xSLjyM9Z/451	-	10.7.210.157	245	446	96.17.15.172/idle/CjGmdz02xSLjyM9Z/451	0_6_7_0_1_5_1_0	2.31E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		9d793aa8d33f7bf9964ba1f855bf27ae12
2016-07-07	12:56:19	10.254.2.101	63.80.4.86	POST	Shockwave Flash	application/x-fcs	534	-	Content Servers	http://www.vox.com/2015/2/27/8119829/house-of-cards-spacey-southern-accent	200	80	/idle/-XSmdz02ySL6yU_Z/1818	-	10.7.210.157	245	382	63.80.4.86/idle/-XSmdz02ySL6yU_Z/1818	1_2_6_0_1_5_1_0	2.31E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		751c96e74e564f16e4028b95438dfc5e12
2016-07-07	12:56:19	10.27.128.86	58.211.179.124	USER	-	-	349	-	none	-	0	21	/	-	10.7.210.157	0	0	58.211.179.124	1_2_3_0_1_5_1_0	2.31E-07	gti:Unverified:-1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	0		5620f2899ca9e2f2e60ff2aa7a1a1c2812
2016-07-07	12:56:19	10.21.59.39	inw-389.inw-rtb1.rfihub.com	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	image/gif	34	-	Web Ads/Analytics	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	200	80	/adb.gif	?ms=2557&ri=5d874138f61baa938cdc849e77282d3e&po=24&ra=2145772590.43565672346905815	10.7.210.157	255	4201	inw-389.inw-rtb1.rfihub.com/adb.gif?ms=2557&ri=5d874138f61baa938cdc849e77282d3e&po=24&ra=2145772590.43565672346905815	0_10_10_1_0_5_1_0	2.32E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		33e979bb1b28d9affeac6a6d749e52db12
2016-07-07	12:56:19	10.223.161.51	cdn.pulselive.com	GET	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0	application/x-javascript	1	-	Sports/Recreation	http://www.icc-cricket.com/cricket-world-cup/news/2015/features-and-specials/86278/new-zealand-v-australia-greatest-cricket-world-cup-rivalries	304	80	/dynamic/data/core/cricket/2012/cwc-2015/cwc-2015-21/scoring.js	-	10.7.210.157	530	525	cdn.pulselive.com/dynamic/data/core/cricket/2012/cwc-2015/cwc-2015-21/scoring.js	0_10_8_1_0_5_1_0	2.32E-07	gti:Unverified:-1:Business|Business/Services;Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	Not Modified		0836bdd385f0d63aa2203bacd361dfcd12
2016-07-07	12:56:19	10.14.153.117	v4.moatads.com	GET	"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML	 like Gecko) Chrome/40.0.2214.115 Safari/537.36"	image/gif	86	-	Web Ads/Analytics	http://www.slate.com/	200	80	/pixel.gif	?e=9&q=5&lo=0&qs=10&ak=-&i=SLATEDFP1&bq=0&g=7&h=600&w=300&f=0&j=https%3A%2F%2Fwww.google.com&o=3&t=1425214547809&de=700966755626&cu=1425214547802&m=30201&ar=1e70b78-clean&cb=0&r=16.0.0&dl=0&dm=1000&dn=69&gh=1&qa=1280&qb=1024&qi=1280&qj=984&qf=1280&qe=923&qh=1280&qg=992&ch=0&as=1&ag=30197&an=15319&gf=0&gg=0&ck=1046&kw=1047&aj=1&pg=80&pf=80&ib=0&cc=1&bw=30196&bx=15318&ci=1045&jz=1048&dj=1&em=0&en=0&bu=30199&cd=15321&ah=30198&am=15320&cl=0&au=-1&av=-1&by=-1&at=0&d=89439978%3A239643018%3A228942618%3A64967901738&bo=90898218&bd=94518018&dfp=0%2C1&la=94518018&ab=2&ac=1&it=500&cs=0	10.7.210.157	381	936	v4.moatads.com/pixel.gif?e=9&q=5&lo=0&qs=10&ak=-&i=SLATEDFP1&bq=0&g=7&h=600&w=300&f=0&j=https%3A%2F%2Fwww.google.com&o=3&t=1425214547809&de=700966755626&cu=1425214547802&m=30201&ar=1e70b78-clean&cb=0&r=16.0.0&dl=0&dm=1000&dn=69&gh=1&qa=1280&qb=1024&qi=1280&qj=984&qf=1280&qe=923&qh=1280&qg=992&ch=0&as=1&ag=30197&an=15319&gf=0&gg=0&ck=1046&kw=1047&aj=1&pg=80&pf=80&ib=0&cc=1&bw=30196&bx=15318&ci=1045&jz=1048&dj=1&em=0&en=0&bu=30199&cd=15321&ah=30198&am=15320&cl=0&au=-1&av=-1&by=-1&at=0&d=89439978%3A239643018%3A228942618%3A64967901738&bo=90898218&bd=94518018&dfp=0%2C1&la=94518018&ab=2&ac=1&it=500&cs=0	0_10_7_1_0_5_1_0	2.32E-07	gti:Unverified:-1:Computing/Internet|Information Technology;Web Ads|Information Technology::fb:UNKNOWN:-1	0	OK		c79faf0c96aee0b31e5b713d7c8ead4012
2016-07-07	12:56:19	137.102.150.97	4.27.8.21	POST	Shockwave Flash	application/x-fcs	6	-	Audio/Video Clips	http://www.hulu.com/watch/467046	200	443	/idle/eNbmVWkswmxUSJzZ/20573	-	10.7.210.157	16634	394	4.27.8.21/idle/eNbmVWkswmxUSJzZ/20573	1_10_8_1_2_5_1_0	2.32E-07	gti:Minimal:1:Computing/Internet|Information Technology::fb:UNKNOWN:-1	0	OK		a12b6368f88a655d0d623894231f307e12
